PM2.5,PM10,Temp,Humidity,hour,pm25_lag_1,pm25_lag_2,temp_lag_1
54.19583333333333,65.14,29.454545454545453,93.98181818181818,9,50.396875,46.59791666666667,29.536363636363635
57.99479166666667,69.175,29.37272727272727,93.7090909090909,10,54.19583333333333,50.396875,29.454545454545453
61.79375,73.21000000000001,29.29090909090909,93.43636363636364,11,57.99479166666667,54.19583333333333,29.37272727272727
65.59270833333333,77.245,29.20909090909091,93.16363636363636,12,61.79375,57.99479166666667,29.29090909090909
69.39166666666667,81.28,29.12727272727273,92.89090909090909,13,65.59270833333333,61.79375,29.20909090909091
73.19062500000001,85.315,29.045454545454547,92.61818181818181,14,69.39166666666667,65.59270833333333,29.12727272727273
76.98958333333334,89.35,28.963636363636365,92.34545454545454,15,73.19062500000001,69.39166666666667,29.045454545454547
80.78854166666667,93.385,28.881818181818183,92.07272727272726,16,76.98958333333334,73.19062500000001,28.963636363636365
84.5875,97.42,28.8,91.8,17,80.78854166666667,76.98958333333334,28.881818181818183
116.59166666666665,127.96333333333332,29.78,86.06,18,84.5875,80.78854166666667,28.8
115.28999999999999,131.29000000000002,29.4,84.8,19,116.59166666666665,84.5875,29.78
114.53636363636363,129.85454545454547,28.959999999999997,86.32,20,115.28999999999999,116.59166666666665,29.4
113.78272727272727,128.41909090909093,28.52,87.84,21,114.53636363636363,115.28999999999999,28.959999999999997
113.0290909090909,126.98363636363638,28.08,89.36,22,113.78272727272727,114.53636363636363,28.52
112.27545454545454,125.54818181818183,27.64,90.88,23,113.0290909090909,113.78272727272727,28.08
111.52181818181818,124.11272727272728,27.2,92.4,0,112.27545454545454,113.0290909090909,27.64
110.76818181818182,122.67727272727274,26.759999999999998,93.92,1,111.52181818181818,112.27545454545454,27.2
110.01454545454546,121.24181818181819,26.32,95.44,2,110.76818181818182,111.52181818181818,26.759999999999998
109.2609090909091,119.80636363636364,25.88,96.96,3,110.01454545454546,110.76818181818182,26.32
108.50727272727272,118.3709090909091,25.44,98.48,4,109.2609090909091,110.01454545454546,25.88
107.75363636363636,116.93545454545455,25.0,100.0,5,108.50727272727272,109.2609090909091,25.44
107.0,115.5,27.433333333333334,94.76666666666667,6,107.75363636363636,108.50727272727272,25.0
77.1875,88.1875,29.866666666666664,89.53333333333333,7,107.0,107.75363636363636,27.433333333333334
47.375,60.875,32.3,84.3,8,77.1875,107.0,29.866666666666664
49.6875,64.75916666666666,36.099999999999994,69.19999999999999,9,47.375,77.1875,32.3
52.0,68.64333333333333,37.9,62.8,10,49.6875,47.375,36.099999999999994
58.86,72.08,37.6,63.48333333333333,11,52.0,49.6875,37.9
33.333333333333336,43.734,38.1,60.4,12,58.86,52.0,37.6
32.833333333333336,44.94166666666666,38.5875,57.85,13,33.333333333333336,58.86,38.1
30.0,42.25,37.23375,61.735,14,32.833333333333336,33.333333333333336,38.5875
31.321428571428573,42.16571428571428,35.88,65.62,15,30.0,32.833333333333336,37.23375
30.678571428571427,42.021428571428565,34.53333333333333,69.37777777777778,16,31.321428571428573,30.0,35.88
31.669999999999998,42.646,32.22857142857143,76.25714285714285,17,30.678571428571427,31.321428571428573,34.53333333333333
41.80714285714286,58.285714285714285,31.228571428571428,83.62857142857142,18,31.669999999999998,30.678571428571427,32.22857142857143
41.01428571428572,56.964285714285715,31.1,86.2,19,41.80714285714286,31.669999999999998,31.228571428571428
39.6,52.7,30.65,88.8,20,41.01428571428572,41.80714285714286,31.1
43.09571428571429,56.81857142857143,30.4,89.58,21,39.6,41.01428571428572,30.65
43.8125,58.5625,30.125,90.05,22,43.09571428571429,39.6,30.4
45.3875,59.725,30.05,90.25,23,43.8125,43.09571428571429,30.125
69.90625,85.17625,29.842857142857145,91.12857142857142,0,45.3875,43.8125,30.05
88.6,109.4,29.771428571428572,91.71428571428571,1,69.90625,45.3875,29.842857142857145
47.5,65.25,29.7,92.3,2,88.6,69.90625,29.771428571428572
57.8125,75.5575,30.447499999999998,89.5925,3,47.5,88.6,29.7
68.125,85.865,31.195,86.88499999999999,4,57.8125,47.5,30.447499999999998
78.4375,96.17249999999999,31.9425,84.1775,5,68.125,57.8125,31.195
88.75,106.47999999999999,32.69,81.47,6,78.4375,68.125,31.9425
99.0625,116.7875,33.4375,78.7625,7,88.75,78.4375,32.69
109.375,127.09499999999998,34.185,76.055,8,99.0625,88.75,33.4375
119.6875,137.40249999999997,34.9325,73.3475,9,109.375,99.0625,34.185
130.0,147.70999999999998,35.68,70.64,10,119.6875,109.375,34.9325
45.107142857142854,61.05428571428571,38.5,61.88333333333333,11,130.0,119.6875,35.68
39.1875,53.0625,38.82,60.0,12,45.107142857142854,130.0,38.5
35.65,48.6,37.88,61.370000000000005,13,39.1875,45.107142857142854,38.82
29.336666666666662,40.01444444444444,36.675,64.8375,14,35.65,39.1875,37.88
30.28375,39.6875,36.18333333333333,66.0,15,29.336666666666662,35.65,36.675
31.4,41.7675,33.0,65.38000000000001,16,30.28375,29.336666666666662,36.18333333333333
36.90833333333333,47.666666666666664,31.910000000000004,68.72999999999999,17,31.4,30.28375,33.0
37.5,51.475,31.525,80.0,18,36.90833333333333,31.4,31.910000000000004
36.63,49.905,31.25714285714286,84.34285714285714,19,37.5,36.90833333333333,31.525
41.791666666666664,57.196666666666665,31.125,85.325,20,36.63,37.5,31.25714285714286
45.75,62.833333333333336,31.0,85.5,21,41.791666666666664,36.63,31.125
37.62,51.68222222222222,30.78333333333333,87.31666666666666,22,45.75,41.791666666666664,31.0
55.19166666666666,69.46666666666667,30.728571428571428,88.0,23,37.62,45.75,30.78333333333333
47.862,63.15,30.733333333333334,87.77777777777777,0,55.19166666666666,37.62,30.728571428571428
55.03333333333333,72.26666666666667,30.4,88.6,1,47.862,55.19166666666666,30.733333333333334
52.724999999999994,68.7,29.775,91.44999999999999,2,55.03333333333333,47.862,30.4
50.416666666666664,65.13333333333333,29.15,94.3,3,52.724999999999994,55.03333333333333,29.775
48.108333333333334,61.56666666666666,28.525,97.15,4,50.416666666666664,52.724999999999994,29.15
45.8,58.0,27.9,100.0,5,48.108333333333334,50.416666666666664,28.525
44.041666666666664,56.25625,29.64,93.9,6,45.8,48.108333333333334,27.9
42.28333333333333,54.5125,31.38,87.8,7,44.041666666666664,45.8,29.64
40.525,52.76875,33.120000000000005,81.7,8,42.28333333333333,44.041666666666664,31.38
38.766666666666666,51.025,34.86,75.6,9,40.525,42.28333333333333,33.120000000000005
37.00833333333333,49.28125,36.6,69.5,10,38.766666666666666,40.525,34.86
35.25,47.5375,37.825,63.975,11,37.00833333333333,38.766666666666666,36.6
30.5,42.384,40.220000000000006,58.17999999999999,12,35.25,37.00833333333333,37.825
29.771428571428572,39.887142857142855,38.550000000000004,61.35,13,30.5,35.25,40.220000000000006
31.8375,44.75,37.9,62.475,14,29.771428571428572,30.5,38.550000000000004
31.735714285714288,44.67857142857143,36.7,64.675,15,31.8375,29.771428571428572,37.9
32.625,41.775,34.5,70.77142857142857,16,31.735714285714288,31.8375,36.7
38.336666666666666,52.30833333333334,32.32,78.44000000000001,17,32.625,31.735714285714288,34.5
31.95,44.7,31.725,81.125,18,38.336666666666666,32.625,32.32
33.9,47.089999999999996,31.55,82.5,19,31.95,38.336666666666666,31.725
31.9375,43.4875,31.3,84.5,20,33.9,31.95,31.55
32.291666666666664,41.800000000000004,31.2,85.7875,21,31.9375,33.9,31.3
30.783333333333335,42.650000000000006,31.12857142857143,86.92857142857143,22,32.291666666666664,31.9375,31.2
31.785,44.34625,30.766666666666666,86.58333333333333,23,30.783333333333335,32.291666666666664,31.12857142857143
35.30625,47.99,30.444444444444443,87.84444444444445,0,31.785,30.783333333333335,30.766666666666666
35.995,49.042,30.202222222222222,90.27555555555556,1,35.30625,31.785,30.444444444444443
36.683749999999996,50.094,29.96,92.70666666666666,2,35.995,35.30625,30.202222222222222
37.3725,51.146,29.717777777777776,95.13777777777779,3,36.683749999999996,35.995,29.96
38.06125,52.198,29.475555555555555,97.56888888888889,4,37.3725,36.683749999999996,29.717777777777776
38.75,53.25,29.233333333333334,100.0,5,38.06125,37.3725,29.475555555555555
37.6125,52.2375,30.875,93.275,6,38.75,38.06125,29.233333333333334
36.475,51.225,32.516666666666666,86.55,7,37.6125,38.75,30.875
35.337500000000006,50.212500000000006,34.15833333333333,79.82499999999999,8,36.475,37.6125,32.516666666666666
34.2,49.2,35.8,73.1,9,35.337500000000006,36.475,34.15833333333333
32.416666666666664,38.56666666666667,36.266666666666666,69.26666666666667,10,34.2,35.337500000000006,35.8
27.0,28.0,35.20833333333333,70.78333333333333,11,32.416666666666664,34.2,36.266666666666666
29.0,44.25,34.15,72.3,12,27.0,32.416666666666664,35.20833333333333
32.4,40.7125,35.96666666666667,67.93333333333332,13,29.0,27.0,34.15
29.2,36.60625,34.18333333333334,73.96666666666667,14,32.4,29.0,35.96666666666667
26.0,32.5,32.4,80.0,15,29.2,32.4,34.18333333333334
25.375,31.3,31.966666666666665,82.11666666666666,16,26.0,29.2,32.4
24.75,30.1,31.533333333333335,84.23333333333333,17,25.375,26.0,31.966666666666665
27.925,34.25,31.1,86.35,18,24.75,25.375,31.533333333333335
29.577272727272728,36.503181818181815,30.803030303030305,87.59090909090908,19,27.925,24.75,31.1
31.229545454545455,38.75636363636364,30.506060606060608,88.83181818181818,20,29.577272727272728,27.925,30.803030303030305
32.88181818181818,41.00954545454545,30.20909090909091,90.07272727272726,21,31.229545454545455,29.577272727272728,30.506060606060608
34.53409090909091,43.262727272727275,29.912121212121214,91.31363636363636,22,32.88181818181818,31.229545454545455,30.20909090909091
36.18636363636364,45.51590909090909,29.615151515151517,92.55454545454545,23,34.53409090909091,32.88181818181818,29.912121212121214
37.83863636363637,47.769090909090906,29.318181818181817,93.79545454545455,0,36.18636363636364,34.53409090909091,29.615151515151517
39.49090909090909,50.02227272727272,29.02121212121212,95.03636363636363,1,37.83863636363637,36.18636363636364,29.318181818181817
41.143181818181816,52.275454545454544,28.724242424242423,96.27727272727273,2,39.49090909090909,37.83863636363637,29.02121212121212
42.79545454545455,54.528636363636366,28.427272727272726,97.51818181818182,3,41.143181818181816,39.49090909090909,28.724242424242423
44.44772727272728,56.78181818181818,28.13030303030303,98.7590909090909,4,42.79545454545455,41.143181818181816,28.427272727272726
46.1,59.035,27.833333333333332,100.0,5,44.44772727272728,42.79545454545455,28.13030303030303
47.9375,64.0625,28.333333333333332,100.0,6,46.1,44.44772727272728,27.833333333333332
46.7,61.55,30.026666666666664,93.51,7,47.9375,46.1,28.333333333333332
45.4625,59.0375,31.72,87.02000000000001,8,46.7,47.9375,30.026666666666664
44.225,56.525,33.41333333333333,80.53,9,45.4625,46.7,31.72
42.9875,54.0125,35.10666666666666,74.04,10,44.225,45.4625,33.41333333333333
41.75,51.5,36.8,67.55000000000001,11,42.9875,44.225,35.10666666666666
44.7,57.9,37.5,64.575,12,41.75,42.9875,36.8
43.1875,56.980000000000004,38.2,61.6,13,44.7,41.75,37.5
45.416666666666664,59.666666666666664,39.300000000000004,58.166666666666664,14,43.1875,44.7,38.2
48.75,65.9175,36.88,63.9,15,45.416666666666664,43.1875,39.300000000000004
40.25,58.5,34.1,69.2,16,48.75,45.416666666666664,36.88
37.5075,52.0,31.939999999999998,73.88,17,40.25,48.75,34.1
45.49625,63.09625,31.071428571428573,77.95714285714287,18,37.5075,40.25,31.939999999999998
38.32142857142857,50.06428571428571,30.689999999999998,80.31,19,45.49625,37.5075,31.071428571428573
41.32857142857143,56.07857142857143,30.46666666666667,81.56666666666666,20,38.32142857142857,45.49625,30.689999999999998
42.35873015873016,57.46984126984127,30.237037037037037,83.6148148148148,21,41.32857142857143,38.32142857142857,30.46666666666667
43.38888888888889,58.86111111111111,30.00740740740741,85.66296296296296,22,42.35873015873016,41.32857142857143,30.237037037037037
44.41904761904762,60.25238095238095,29.77777777777778,87.71111111111111,23,43.38888888888889,42.35873015873016,30.00740740740741
45.44920634920635,61.64365079365079,29.548148148148147,89.75925925925925,0,44.41904761904762,43.38888888888889,29.77777777777778
46.47936507936508,63.03492063492063,29.31851851851852,91.80740740740741,1,45.44920634920635,44.41904761904762,29.548148148148147
47.50952380952381,64.42619047619047,29.08888888888889,93.85555555555555,2,46.47936507936508,45.44920634920635,29.31851851851852
48.539682539682545,65.81746031746032,28.859259259259257,95.9037037037037,3,47.50952380952381,46.47936507936508,29.08888888888889
49.56984126984127,67.20873015873015,28.62962962962963,97.95185185185186,4,48.539682539682545,47.50952380952381,28.859259259259257
50.6,68.6,28.4,100.0,5,49.56984126984127,48.539682539682545,28.62962962962963
45.79375,62.3,30.225,93.3125,6,50.6,49.56984126984127,28.4
40.9875,56.0,32.05,86.625,7,45.79375,50.6,30.225
36.18125,49.699999999999996,33.875,79.9375,8,40.9875,45.79375,32.05
31.375,43.4,35.7,73.25,9,36.18125,40.9875,33.875
36.12,47.49666666666667,36.8,66.275,10,31.375,36.18125,35.7
38.166666666666664,50.699999999999996,38.7,60.325,11,36.12,31.375,36.8
33.63,46.769999999999996,39.357142857142854,57.699999999999996,12,38.166666666666664,36.12,38.7
33.03,44.06,39.53333333333333,57.06666666666666,13,33.63,38.166666666666664,39.357142857142854
30.625,44.125,39.45,56.8,14,33.03,33.63,39.53333333333333
29.3425,41.269999999999996,37.733333333333334,60.1888888888889,15,30.625,33.03,39.45
29.15,37.13,34.75,68.1,16,29.3425,30.625,37.733333333333334
31.55,43.050000000000004,32.42857142857143,75.21428571428571,17,29.15,29.3425,34.75
29.5,36.214999999999996,31.5125,80.0125,18,31.55,29.15,32.42857142857143
29.96666666666667,36.833333333333336,31.26,81.84,19,29.5,31.55,31.5125
32.38,43.03,31.02,83.42,20,29.96666666666667,29.5,31.26
36.2525,47.87125,30.718333333333334,84.67666666666668,21,32.38,29.96666666666667,31.02
40.125,52.7125,30.416666666666668,85.93333333333334,22,36.2525,32.38,30.718333333333334
85.98,102.9575,30.160000000000004,87.28,23,40.125,36.2525,30.416666666666668
71.30888888888889,84.88888888888889,29.95,88.02000000000001,0,85.98,40.125,30.160000000000004
44.3125,59.98125,29.71666666666667,88.75,1,71.30888888888889,85.98,29.95
78.78999999999999,92.24,29.5,89.66,2,44.3125,71.30888888888889,29.71666666666667
79.5,95.69333333333333,29.55,89.5,3,78.78999999999999,44.3125,29.5
72.4,86.64666666666666,28.625,94.75,4,79.5,78.78999999999999,29.55
65.3,77.6,27.7,100.0,5,72.4,79.5,28.625
54.53333333333333,65.28999999999999,30.65,89.88333333333333,6,65.3,72.4,27.7
43.766666666666666,52.980000000000004,33.6,79.76666666666667,7,54.53333333333333,65.3,30.65
33.0,40.67,36.55,69.65,8,43.766666666666666,54.53333333333333,33.6
36.55,47.8,39.5,59.53333333333333,9,33.0,43.766666666666666,36.55
43.75,58.5,37.05,63.0,10,36.55,33.0,39.5
39.875,52.875,37.166666666666664,62.666666666666664,11,43.75,36.55,37.05
35.7125,46.7,36.833333333333336,59.300000000000004,12,39.875,43.75,37.166666666666664
34.513999999999996,43.056,38.225,59.04,13,35.7125,39.875,36.833333333333336
37.5625,51.425,34.82,66.38,14,34.513999999999996,35.7125,38.225
30.686,39.46,36.56666666666667,63.699999999999996,15,37.5625,34.513999999999996,34.82
29.265,39.17125,35.53333333333333,66.18333333333332,16,30.686,37.5625,36.56666666666667
31.642857142857142,42.02428571428572,32.86666666666667,74.10000000000001,17,29.265,30.686,35.53333333333333
33.457142857142856,44.62428571428571,32.05,76.3,18,31.642857142857142,29.265,32.86666666666667
34.95,44.266,31.683333333333334,78.2,19,33.457142857142856,31.642857142857142,32.05
32.59285714285714,41.771428571428565,31.4625,79.6125,20,34.95,33.457142857142856,31.683333333333334
32.47777777777778,44.69444444444444,31.114285714285717,81.52857142857144,21,32.59285714285714,34.95,31.4625
33.97571428571428,41.49428571428571,30.866666666666664,83.8,22,32.47777777777778,32.59285714285714,31.114285714285717
32.6375,44.08125,30.72,84.66,23,33.97571428571428,32.47777777777778,30.866666666666664
33.0,42.25,30.6,85.3,0,32.6375,33.97571428571428,30.72
33.80555555555556,43.092592592592595,31.477777777777778,82.84444444444443,1,33.0,32.6375,30.6
34.611111111111114,43.93518518518518,32.355555555555554,80.38888888888889,2,33.80555555555556,33.0,31.477777777777778
35.416666666666664,44.77777777777778,33.233333333333334,77.93333333333334,3,34.611111111111114,33.80555555555556,32.355555555555554
36.22222222222222,45.620370370370374,34.111111111111114,75.47777777777777,4,35.416666666666664,34.611111111111114,33.233333333333334
37.02777777777778,46.46296296296296,34.98888888888889,73.02222222222221,5,36.22222222222222,35.416666666666664,34.111111111111114
37.833333333333336,47.30555555555556,35.86666666666667,70.56666666666666,6,37.02777777777778,36.22222222222222,34.98888888888889
38.638888888888886,48.14814814814815,36.74444444444445,68.11111111111111,7,37.833333333333336,37.02777777777778,35.86666666666667
39.44444444444444,48.99074074074074,37.62222222222222,65.65555555555555,8,38.638888888888886,37.833333333333336,36.74444444444445
40.25,49.833333333333336,38.5,63.199999999999996,9,39.44444444444444,38.638888888888886,37.62222222222222
59.31142857142857,72.04571428571428,38.9,61.98571428571428,10,40.25,39.44444444444444,38.5
46.5375,61.15,39.0,60.857142857142854,11,59.31142857142857,40.25,38.9
35.39666666666667,48.025,36.275,66.75,12,46.5375,59.31142857142857,39.0
34.125,43.542500000000004,36.224999999999994,66.175,13,35.39666666666667,46.5375,36.275
31.2,44.776666666666664,36.47777777777778,64.9888888888889,14,34.125,35.39666666666667,36.224999999999994
29.475,33.68125,35.510000000000005,67.52000000000001,15,31.2,34.125,36.47777777777778
25.428571428571427,30.678571428571427,34.7,70.225,16,29.475,31.2,35.510000000000005
28.85,34.8,32.480000000000004,76.6,17,25.428571428571427,29.475,34.7
29.021428571428572,36.40714285714286,31.625,80.1625,18,28.85,25.428571428571427,32.480000000000004
29.59,40.65714285714286,31.3,82.0375,19,29.021428571428572,28.85,31.625
33.75,47.833333333333336,31.099999999999998,83.10000000000001,20,29.59,29.021428571428572,31.3
32.166666666666664,40.699999999999996,30.839999999999996,84.3,21,33.75,29.59,31.099999999999998
37.31770833333333,46.190625,30.566249999999997,86.13125,22,32.166666666666664,33.75,30.839999999999996
42.46875,51.68125,30.292499999999997,87.9625,23,37.31770833333333,32.166666666666664,30.566249999999997
47.619791666666664,57.171875,30.018749999999997,89.79375,0,42.46875,37.31770833333333,30.292499999999997
52.77083333333333,62.662499999999994,29.744999999999997,91.625,1,47.619791666666664,42.46875,30.018749999999997
57.921875,68.153125,29.471249999999998,93.45625,2,52.77083333333333,47.619791666666664,29.744999999999997
63.072916666666664,73.64375,29.197499999999998,95.2875,3,57.921875,52.77083333333333,29.471249999999998
68.22395833333334,79.134375,28.92375,97.11875,4,63.072916666666664,57.921875,29.197499999999998
73.375,84.625,28.65,98.95,5,68.22395833333334,63.072916666666664,28.92375
76.75,83.5,29.1,97.0,6,73.375,68.22395833333334,28.65
67.33333333333333,75.29166666666667,32.55,84.75,7,76.75,73.375,29.1
57.91666666666667,67.08333333333333,36.0,72.5,8,67.33333333333333,76.75,32.55
48.5,58.875,37.625,66.25,9,57.91666666666667,67.33333333333333,36.0
45.0625,59.325,37.8,63.15,10,48.5,57.91666666666667,37.625
38.7,50.339999999999996,38.9,60.46666666666667,11,45.0625,48.5,37.8
35.18333333333333,46.36666666666667,38.46666666666667,62.06666666666666,12,38.7,45.0625,38.9
38.0,46.0,36.4,67.6,13,35.18333333333333,38.7,38.46666666666667
37.5,48.5,37.56666666666667,64.63333333333333,14,38.0,35.18333333333333,36.4
37.1875,47.0925,37.31428571428571,65.08571428571429,15,37.5,38.0,37.56666666666667
38.06666666666667,49.949999999999996,34.6,73.28,16,37.1875,37.5,37.31428571428571
41.708333333333336,57.083333333333336,32.6125,79.52857142857144,17,38.06666666666667,37.1875,34.6
39.083333333333336,55.25,31.7,81.87142857142858,18,41.708333333333336,38.06666666666667,32.6125
40.42857142857143,52.03285714285715,31.349999999999998,83.06666666666666,19,39.083333333333336,41.708333333333336,31.7
45.6,62.4375,31.139999999999997,84.58,20,40.42857142857143,39.083333333333336,31.349999999999998
46.7875,64.0625,31.0,85.7,21,45.6,40.42857142857143,31.139999999999997
58.115,77.72875,30.9,86.08,22,46.7875,45.6,31.0
58.53928571428572,77.19607142857143,31.472727272727273,84.31818181818181,23,58.115,46.7875,30.9
58.96357142857143,76.66339285714287,32.04545454545455,82.55636363636364,0,58.53928571428572,58.115,31.472727272727273
59.38785714285714,76.13071428571429,32.61818181818182,80.79454545454546,1,58.96357142857143,58.53928571428572,32.04545454545455
59.81214285714286,75.59803571428571,33.19090909090909,79.03272727272727,2,59.38785714285714,58.96357142857143,32.61818181818182
60.236428571428576,75.06535714285714,33.763636363636365,77.27090909090909,3,59.81214285714286,59.38785714285714,33.19090909090909
60.660714285714285,74.53267857142858,34.336363636363636,75.50909090909092,4,60.236428571428576,59.81214285714286,33.763636363636365
61.085,74.0,34.90909090909091,73.74727272727273,5,60.660714285714285,60.236428571428576,34.336363636363636
54.55708333333334,66.1775,35.481818181818184,71.98545454545454,6,61.085,60.660714285714285,34.90909090909091
48.02916666666667,58.355000000000004,36.054545454545455,70.22363636363636,7,54.55708333333334,61.085,35.481818181818184
41.50125,50.5325,36.62727272727273,68.46181818181819,8,48.02916666666667,54.55708333333334,36.054545454545455
34.973333333333336,42.71,37.2,66.7,9,41.50125,48.02916666666667,36.62727272727273
37.392857142857146,50.042857142857144,38.84285714285714,60.471428571428575,10,34.973333333333336,41.50125,37.2
40.275,52.40833333333333,37.98,58.3,11,37.392857142857146,34.973333333333336,38.84285714285714
35.75,44.375,38.825,58.8625,12,40.275,37.392857142857146,37.98
32.81666666666667,42.38666666666667,36.58,65.44,13,35.75,40.275,38.825
